State,County,Operational,Shutdown,Potential,Any Landfill,ACSTOTPOP,ACSTOTHH,MINORPOP,LOWINCOME,UNEMPLOYED,LESSHS,PM25,OZONE,DSLPM,CANCER,RESP,PTRAF,PNPL,PRMP,PTSDF,UST,PWDIS,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT
MT,Pondera,0.0,0.0,1.0,1.0,5911,2079,1112,2180,243,273,6.572060634,39.71022045,0.026350593,20.0,0.228571429,3.961122138,0.010940416,1.656712635,0.017074507,4.412594578,0.0,601086910.7,6282951.857,0.0,0.0
MT,Powell,0.0,0.0,1.0,1.0,6843,2515,764,1749,32,512,5.759314068,43.11171324,0.035831023,20.0,0.35,43.11501933,0.03170065,0.02513887,0.024400514,1.174126866,0.002093418,753052637.9,2030987.625,0.0,0.0
MT,Richland,0.0,0.0,1.0,1.0,11097,4408,1318,2113,141,427,5.682923391,43.59565483,0.03166893,20.0,0.2,126.1974462,0.002654888,0.347393655,0.334137179,4.142979157,5.22e-05,599886057.2,5444732.556,0.0,0.222222222
MT,Roosevelt,0.0,0.0,1.0,1.0,11091,3248,7350,5795,464,711,5.814320729,42.28683451,0.028721632,20.0,0.2,59.3311399,0.002816952,0.891853477,0.015876179,3.519951646,0.000456164,609839168.0,3858224.9,0.0,0.0
MT,Rosebud,0.0,0.0,1.0,1.0,9065,3237,4315,3635,249,551,6.135674055,42.40288529,0.021433844,17.5,0.2,18.378759,0.006726268,0.358169089,0.325814505,3.734612986,0.923411562,1621376273.0,5529278.375,0.0,0.25
MT,Sheridan,0.0,0.0,1.0,1.0,3389,1543,334,1052,39,160,5.736361048,41.00882369,0.02142187,20.0,0.2,53.88208955,0.002258227,0.240072919,0.011625783,0.088298717,0.0,1085814186.0,18777988.0,0.0,0.0
MT,Silver Bow,0.0,0.0,1.0,1.0,34895,15026,3422,12244,911,1550,5.570012702,44.90512574,0.05761875,20.0,0.3,255.9527559,0.367579832,0.085300108,0.441728629,9.054140755,0.001695876,50258601.92,41031.83784,0.054054054,0.081081081
MT,Toole,0.0,0.0,1.0,1.0,4812,1827,633,1592,64,457,6.803782397,39.74085335,0.036062535,20.0,0.2,29.25721646,0.008098277,0.461355056,0.011895842,5.740923476,0.0,619934424.0,9753215.75,0.0,0.0
MT,Valley,0.0,0.0,1.0,1.0,7424,3324,1140,2539,226,341,5.928409421,41.41860776,0.044604885,13.75,0.2,81.27985959,0.003245835,0.103147956,0.007248507,4.862780632,7.4e-07,1594822155.0,43923109.0,0.0,0.0
MT,Yellowstone,1.0,0.0,0.0,1.0,160390,68047,22812,42622,2899,5681,7.089550399,42.80591475,0.15597112,20.0,0.269565217,359.571033,0.367836335,1.214584635,2.038429083,9.083506153,20.13416461,59310006.81,347345.8435,0.017391304,0.147826087
NC,Alamance,0.0,0.0,1.0,1.0,166144,65455,61327,59053,4304,13972,8.111100999,41.88472285,0.20037764,30.63636364,0.377272727,443.4043782,0.018457377,0.472681563,0.809917281,8.464134071,0.206973323,9970325.227,254007.4273,0.0,0.072727273
NC,Alexander,0.0,0.0,1.0,1.0,37271,14049,4954,12818,1032,4466,8.106753184,41.91019995,0.1159636,30.0,0.316,16.45261648,0.038141588,0.096053064,0.157067857,0.60028558,0.008087237,26934327.36,377839.52,0.0,0.04
NC,Alleghany,0.0,0.0,1.0,1.0,11085,5001,1470,5005,162,1810,6.912192005,40.95596536,0.064085996,20.0,0.2,0.08915313,0.049698715,0.046570129,0.046513146,0.693610813,8.32e-06,55292752.73,335202.0,0.0,0.0
NC,Anson,0.0,0.0,1.0,1.0,24430,9803,13525,10143,832,3342,7.570876411,40.67428477,0.113141939,30.0,0.4,177.6701111,0.044406697,0.055910256,0.050865439,1.334159174,0.000388048,68823907.15,730160.65,0.0,0.0
NC,Ashe,0.0,0.0,1.0,1.0,27009,11885,2050,10317,573,2813,6.593802819,40.99727252,0.059550233,20.0,0.2,0.248707339,0.087524424,0.027137909,0.334267333,0.907781666,0.000349393,42462263.54,310113.8462,0.038461538,0.115384615
NC,Avery,0.0,1.0,0.0,1.0,17510,6569,1995,5553,397,1911,6.261569101,40.59916748,0.053408689,20.0,0.2,25.85162786,0.016413884,0.028898872,0.313798732,0.761607529,0.0,40037633.56,27830.3125,0.0,0.0625
NC,Beaufort,0.0,0.0,1.0,1.0,47160,20219,16172,17684,1450,4004,6.293468068,37.66043345,0.090386572,21.75,0.3,143.3594347,0.148619753,0.209629354,0.252401211,1.593412094,0.000250082,53919410.6,8424705.725,0.025,0.025
NC,Bertie,0.0,0.0,1.0,1.0,19081,8008,12547,8894,772,3028,6.546833877,37.77501095,0.077015523,20.0,0.3,48.82540308,0.016086877,0.165275527,0.254550747,0.856095286,0.002628876,90542929.4,5456037.55,0.0,0.1
NC,Bladen,0.0,0.0,1.0,1.0,33209,13394,15014,15471,655,4022,6.230769985,38.18508159,0.08413529,28.0,0.3,29.74621986,0.025269521,0.185265536,0.314569275,0.803819434,0.019731699,75544051.37,1100741.867,0.0,0.1
NC,Brunswick,0.0,0.0,1.0,1.0,137303,59416,25515,36344,3413,8722,5.481387742,36.60239555,0.102874748,21.98347107,0.305785124,102.705767,0.069854225,0.158224428,0.352473019,1.193605647,0.755211415,18046753.11,4234423.098,0.016393443,0.073770492
NC,Buncombe,1.0,1.0,0.0,1.0,259576,105177,43316,80416,4187,15936,6.706835356,41.00040848,0.160161837,25.41666667,0.289880952,543.6617892,0.162295027,0.238014825,1.042072403,3.403737172,0.323761051,10120946.3,53230.96429,0.017857143,0.107142857
NC,Cabarrus,1.0,0.0,0.0,1.0,211605,72843,75963,52797,5513,13233,8.652390103,44.8152402,0.252297376,30.0,0.4,294.5097276,0.200037131,0.3940529,0.676591746,2.705606225,0.001183433,7796561.725,58214.18333,0.008333333,0.091666667
NC,Caldwell,1.0,0.0,1.0,1.0,82056,32798,10706,31874,2503,10974,7.478127347,40.90154624,0.130172804,29.52380952,0.382539683,144.1926324,0.020102628,0.817886279,1.303679246,2.985052137,0.103948394,19399750.02,111948.5556,0.0,0.19047619
NC,Carteret,0.0,0.0,1.0,1.0,69301,30060,9558,18743,1725,4146,5.511932447,36.49345873,0.091944687,20.0,0.238333333,206.5463579,0.04338787,0.046288551,0.262694899,2.261462962,2.42e-05,20868086.49,33826367.11,0.0,0.063492063
NC,Caswell,0.0,0.0,1.0,1.0,22619,8993,8841,7025,577,2945,7.918596377,41.02959768,0.113361698,30.0,0.316666667,19.58280581,0.028046868,0.081698631,0.090697208,0.528803976,0.000763888,61205265.72,480100.1667,0.0,0.0
NC,Catawba,0.0,1.0,1.0,1.0,158507,62940,39913,51131,4809,14919,8.396951694,42.77251548,0.190725716,30.70707071,0.402020202,260.8700638,0.043897421,0.743875926,1.262408268,3.418983086,2.01918786,10500537.83,383259.9596,0.0,0.171717172
NC,Chatham,0.0,0.0,1.0,1.0,72853,29904,20488,19526,1521,5853,8.18221128,41.25224593,0.124098595,30.0,0.377586207,81.2973487,0.034744854,0.411819107,0.128933017,1.459765141,0.171153104,30440351.0,1216943.724,0.0,0.017241379
NC,Cherokee,0.0,0.0,1.0,1.0,28413,12546,2651,11931,568,2458,6.884243012,37.96110392,0.07443822,24.81481481,0.3,39.49084093,0.011366319,0.103386252,0.117293216,0.459280249,4.74e-07,43697985.67,1067166.111,0.0,0.037037037
NC,Cleveland,0.0,0.0,1.0,1.0,97765,36089,26848,41073,3315,9579,8.216853888,41.92446804,0.176451928,30.0,0.387012987,224.279008,0.10567252,0.395139691,0.49796985,2.37568806,1.457310946,15615592.25,132177.8701,0.012987013,0.077922078
NC,Columbus,1.0,0.0,0.0,1.0,55659,21545,22741,23930,1230,6297,6.075756538,37.11249549,0.087860422,27.5,0.30625,65.51704824,0.037706213,0.069752532,0.276386546,1.058761809,0.000488173,50619215.69,910660.2917,0.020833333,0.0625
NC,Craven,1.0,0.0,1.0,1.0,102290,41002,35571,32637,2617,7512,5.983731857,36.87930793,0.108473342,21.83098592,0.304225352,322.347723,0.095808748,0.435388477,0.281601968,7.307826247,0.000414826,25774852.75,2433488.268,0.014084507,0.042253521
NC,Cumberland,1.0,0.0,1.0,1.0,334562,127532,192382,131285,10747,17580,7.291435662,41.34501371,0.175871726,30.0,0.407488987,551.0323996,0.176655202,0.357756752,0.786787683,3.354401927,0.137647511,7412775.504,67266.23684,0.00877193,0.052631579
NC,Currituck,0.0,0.0,1.0,1.0,27210,10868,3538,6320,453,1776,6.150670218,38.62609308,0.088592584,20.0,0.223529412,15.08728449,0.018199226,0.091229456,0.046410334,0.632553952,6.7e-09,37685662.67,38060993.33,0.0,0.0
NC,Dare,0.0,0.0,1.0,1.0,36698,15830,4769,9334,1101,1530,5.892057389,38.38644375,0.092568987,18.75,0.209375,244.3948423,0.00714655,0.160971332,0.271897163,2.365691825,0.0,29192891.38,88250397.65,0.0,0.088235294
NC,Davidson,1.0,0.0,1.0,1.0,166837,67555,34174,59856,4356,17685,8.793446168,43.94662584,0.193711958,30.0,0.397391304,196.5592168,0.026579379,0.461581626,0.814169282,4.880699942,0.002737899,12458477.45,327030.4957,0.0,0.104347826
NC,Davie,0.0,0.0,1.0,1.0,42543,16303,6737,11837,844,3114,8.81224207,44.14506347,0.155035923,30.0,0.3,74.44800408,0.039693093,0.188569862,0.18078165,1.647859814,0.001286311,25295464.44,278201.0741,0.0,0.037037037
NC,Duplin,0.0,0.0,1.0,1.0,58965,21437,28702,27322,1597,8551,6.253428558,38.19152751,0.087317346,21.05263158,0.3,46.85226083,0.018746278,0.200201151,0.231238869,1.458855562,0.026923716,37019575.35,249787.3509,0.0,0.052631579
NC,Durham,1.0,1.0,0.0,1.0,317665,130128,182311,94227,8098,22790,8.535129728,42.12141228,0.22870603,32.01680672,0.4,688.9472172,0.074496786,0.437943892,0.926026159,5.526492486,0.007817,3118047.529,123382.9832,0.0,0.088235294
NC,Edgecombe,1.0,0.0,0.0,1.0,52069,20800,33372,23418,2065,6160,7.116500373,39.62819573,0.134905382,26.59574468,0.3,168.3741667,0.015694246,0.644015593,0.198627056,4.95022323,0.001984093,27852641.45,78849.44681,0.0,0.042553191
NC,Forsyth,1.0,1.0,0.0,1.0,378499,148890,166190,128099,9199,27895,8.599572273,44.79171423,0.246246062,30.0,0.3884,584.4873977,0.027069061,0.446083119,1.865568238,7.32957848,0.003289576,4225313.92,46634.148,0.0,0.136
NC,Gaston,1.0,0.0,0.0,1.0,222119,85286,63139,74784,6657,22238,8.611697477,43.39996171,0.220960545,31.21052632,0.404736842,386.7987562,0.315725199,0.959738782,0.968579094,4.290020103,0.158260477,4849435.126,108137.0842,0.021052632,0.084210526
NC,Graham,0.0,0.0,1.0,1.0,8501,3521,1166,3462,120,1107,6.650499665,38.97751198,0.053945591,20.0,0.255555556,4.695891758,0.015872681,0.053955627,0.074890031,0.851672269,4.71e-07,84021003.22,2784197.333,0.0,0.111111111
NC,Granville,0.0,0.0,1.0,1.0,59823,21567,25323,18461,1346,5918,8.173504812,41.28750017,0.139778674,30.0,0.379487179,83.20035892,0.267466133,0.234411295,0.671816201,2.33215373,0.002215345,35329492.56,371888.5385,0.051282051,0.153846154
NC,Guilford,1.0,1.0,1.0,1.0,532956,208234,268459,175998,15997,37036,8.292662525,44.20126762,0.24298002,30.83086053,0.404451039,659.0906301,0.013945068,0.708992092,2.175294765,6.31300223,0.214087898,4949499.021,89758.62426,0.0,0.159763314
NC,Harnett,0.0,0.0,1.0,1.0,134328,46525,52293,47456,3803,10430,7.707963055,41.146414,0.12638999,30.0,0.362686567,103.5717129,0.031582434,0.244644944,0.170690144,2.318300389,0.159774936,22998065.46,243195.5672,0.0,0.029850746
NC,Haywood,0.0,1.0,1.0,1.0,61862,26891,4759,19556,1184,5355,6.517804534,41.19230586,0.07783726,20.0,0.22962963,239.6224427,0.273634048,0.521527775,0.489968868,2.028687959,0.045065401,26550256.37,45157.0,0.037037037,0.055555556
NC,Henderson,0.0,1.0,0.0,1.0,116298,49715,19880,33168,1700,7427,6.841838726,40.47648529,0.127455431,25.2,0.3,203.542321,0.164236629,0.190541208,0.737981048,2.535907688,0.000276826,12709661.91,72781.44737,0.013157895,0.118421053
NC,Hertford,0.0,0.0,1.0,1.0,23752,8903,15884,9369,817,2644,6.68343726,37.5220167,0.095697352,23.5,0.3,12.23689313,0.014695063,0.082031317,0.076581454,3.718719366,0.001012952,45734466.25,936870.9,0.0,0.05
NC,Hoke,0.0,0.0,1.0,1.0,54590,18448,33280,20560,1718,4410,7.263676696,40.97532634,0.12216776,30.0,0.4,51.59472967,0.08576875,0.554406772,0.287397763,1.269163744,0.002440037,29720341.85,116156.1471,0.0,0.029411765
NC,Iredell,1.0,0.0,0.0,1.0,178853,68374,43707,47262,4391,11945,8.733218755,44.28269061,0.202913008,29.66942149,0.378512397,179.5350682,0.162983286,0.629771177,0.446419858,2.459786421,0.001776747,12295137.26,491968.314,0.016528926,0.049586777
NC,Jackson,1.0,1.0,1.0,1.0,43435,17008,8436,15528,1180,3364,6.533666484,38.52852225,0.063883603,20.0,0.27037037,176.0916133,0.061921265,0.144834763,0.048277282,1.073350743,8.7e-06,47109669.67,361271.5556,0.0,0.0
NC,Johnston,1.0,0.0,0.0,1.0,203308,71332,67294,65185,4353,15983,7.856405316,40.9940823,0.148120327,28.73417722,0.305063291,136.4449558,0.026741415,0.411664857,0.271654106,1.699259328,0.002069748,12982999.27,59457.89241,0.0,0.050632911
NC,Jones,0.0,0.0,1.0,1.0,9453,4069,3560,4376,340,1269,6.049055139,37.38455976,0.072015712,20.0,0.3,82.02577803,0.030170015,0.076748654,0.069331977,0.204906703,3.52e-05,174405279.7,861689.2857,0.0,0.0
NC,Lee,0.0,0.0,1.0,1.0,61083,22290,25637,23532,1630,6164,7.873408541,40.67991436,0.133803795,30.0,0.41,175.5247911,0.024345694,0.334354168,0.63687831,4.607496131,0.153993651,16515186.28,268132.225,0.0,0.15
NC,Lenoir,0.0,0.0,1.0,1.0,56350,23494,28752,25006,2307,7417,6.597061862,39.03002845,0.112841941,20.6122449,0.3,136.3407611,0.018019416,0.411039871,0.218086523,13.06167999,0.002697656,21094490.06,120414.2653,0.0,0.06122449
NC,Lincoln,0.0,0.0,1.0,1.0,84580,33621,13245,25492,2233,6824,8.554736408,43.34215233,0.17026152,30.0,0.388235294,102.6987984,0.040907706,0.518884007,0.533528908,2.17525038,0.105133211,15024311.71,457846.2745,0.0,0.137254902
NC,Macon,0.0,0.0,1.0,1.0,35172,16062,3929,12972,722,2916,6.55498815,36.1709362,0.067545643,20.0,0.292857143,98.59981751,0.023107193,0.28209736,0.036172423,1.20956814,1.79e-07,47690875.07,378723.7143,0.0,0.0
NC,Madison,0.0,0.0,1.0,1.0,21608,8373,1334,7096,336,1755,6.570944795,41.63157586,0.074257968,20.0,0.276470588,50.82917974,0.033541204,0.111056087,0.289316252,0.404810443,0.349795542,68499901.47,284715.7059,0.0,0.117647059
NC,McDowell,0.0,0.0,1.0,1.0,45402,18275,5672,16429,1157,5121,6.772483221,40.48190757,0.104129837,28.18181818,0.33030303,105.7576321,0.027534687,0.21874859,0.212922595,1.848471909,0.003582757,34529596.64,423567.5455,0.0,0.090909091
NC,Mecklenburg,0.0,0.0,1.0,1.0,1095170,421950,588479,294544,28991,70098,8.679200725,44.9476471,0.328608684,33.31189711,0.438424437,958.8880316,0.066363845,0.699767037,1.990181573,6.814678505,0.005347584,2173285.383,93284.51122,0.001602564,0.110576923
NC,Montgomery,1.0,0.0,0.0,1.0,27223,10265,10011,11045,386,3491,7.624581469,40.08482546,0.104082286,30.0,0.4,17.87389738,0.024465211,0.296695925,0.128305797,0.707306104,0.069915389,57867073.91,1176670.591,0.0,0.045454545
NC,Moore,0.0,0.0,1.0,1.0,99263,40575,23014,25556,1998,5488,7.495064349,40.17853104,0.116597569,30.83333333,0.4,201.7608147,0.232195088,0.175365735,0.10249272,1.289226524,0.297894488,25096986.19,287679.9167,0.041666667,0.013888889
NC,Nash,0.0,0.0,1.0,1.0,94287,37371,47907,34297,3283,8911,7.441153082,39.88669776,0.167019722,25.69444444,0.3,261.1148793,0.014474656,0.540120868,0.234373123,4.972455405,0.024737188,19440872.65,85761.375,0.0,0.041666667
NC,New Hanover,0.0,0.0,1.0,1.0,231448,97998,52991,72893,6270,10778,5.069344788,36.76588856,0.175904778,25.62913907,0.503311258,608.7123964,0.121039754,0.483558569,2.118212083,5.4900964,0.011307289,3254493.373,2312443.706,0.006535948,0.156862745
NC,Northampton,0.0,0.0,1.0,1.0,19672,8424,12063,8041,623,2841,7.00586168,37.85925084,0.09959105,24.7826087,0.3,37.13536889,0.012175154,0.233103397,0.108872821,0.362218339,0.031733224,60436198.17,1560494.957,0.0,0.043478261
NC,Onslow,1.0,0.0,1.0,1.0,198377,66131,67776,67943,5655,8178,5.644606813,36.94281167,0.106269035,24.12844037,0.303669725,274.1629973,0.272565304,0.147062229,0.29121935,2.826536844,0.019176873,17943319.05,3369775.318,0.018181818,0.045454545
NC,Orange,0.0,1.0,0.0,1.0,146354,53222,44829,33887,3048,6381,8.35237184,41.65343309,0.174868913,30.33057851,0.387603306,524.9353123,0.039868009,0.139724191,0.469577563,3.594717683,0.007016633,8509701.802,72784.26446,0.0,0.024793388
NC,Pamlico,0.0,0.0,1.0,1.0,12673,5506,3247,4625,220,1134,5.831346335,36.68545356,0.067919989,20.0,0.282352941,0.0,0.042722577,0.132651053,0.116441479,0.645705835,13.94327201,48420598.39,32390919.5,0.0,0.055555556
NC,Pasquotank,0.0,0.0,1.0,1.0,39775,14785,18062,12350,1215,3151,6.246428382,37.52448544,0.108371528,20.0,0.2875,230.5545351,0.017382755,0.605807355,0.665236837,7.343129342,1.36e-06,18363202.22,5054348.375,0.0,0.09375
NC,Pender,0.0,0.0,1.0,1.0,61891,22812,15371,17669,2226,4894,5.245902417,36.90582712,0.091270269,25.88235294,0.314705882,50.71279399,0.036130123,0.096484056,0.127539794,0.487723178,0.000621048,64475581.69,4652383.4,0.0,0.028571429
NC,Perquimans,0.0,0.0,1.0,1.0,13513,5886,3746,4179,298,1365,6.294955251,37.25341556,0.078525427,20.0,0.266666667,56.01501307,0.012572342,0.199389156,0.057889987,1.253151861,9.17e-06,42678265.33,14117012.73,0.0,0.0
NC,Person,1.0,0.0,1.0,1.0,39561,16153,13384,12578,1236,3344,8.022218546,40.99060483,0.122899287,30.0,0.315384615,118.2088378,0.167003603,0.270851159,0.265668599,2.823069006,0.535058969,39082880.27,1200208.038,0.038461538,0.038461538
NC,Pitt,0.0,1.0,0.0,1.0,179961,70683,82708,69810,7418,12132,6.748237,39.51461022,0.155593738,24.06504065,0.3,429.660994,0.03682921,0.27280532,0.796989042,8.821270923,0.000195474,13736756.17,67048.30081,0.0,0.089430894
NC,Polk,0.0,0.0,1.0,1.0,20682,9252,2741,6037,345,1354,7.257949766,40.68338537,0.117276209,30.0,0.311111111,55.50680196,0.057268202,0.066333488,0.111971633,0.739044763,2.84e-07,34200351.22,109113.0556,0.0,0.0
NC,Randolph,0.0,0.0,1.0,1.0,143460,56790,30705,54778,3134,16993,8.220090895,42.23621528,0.150127608,31.81818182,0.398989899,207.7022794,0.015858336,0.345316888,0.585729798,2.314719407,5.726089912,20467098.84,199528.1515,0.0,0.080808081
NC,Richmond,0.0,0.0,1.0,1.0,44759,18201,19428,19782,1679,5231,7.369065519,40.14979441,0.133802378,30.0,0.4,183.4574158,0.109634975,0.404081547,0.384439912,3.321498027,0.000356692,29210702.93,370835.6667,0.023809524,0.071428571
NC,Robeson,1.0,1.0,0.0,1.0,131656,45881,98953,67538,3838,19074,6.869145767,39.68584681,0.145035885,30.0,0.393939394,156.8542779,0.025440192,0.515714147,0.307027403,2.649645847,0.001309187,24782645.7,51276.71717,0.0,0.050505051
NC,Rockingham,0.0,1.0,1.0,1.0,91051,38532,25467,34697,2694,11027,7.9002331,42.29884628,0.135133666,30.0,0.311428571,77.11355671,0.0145203,0.539930659,0.468013399,3.076573936,0.011380135,20928643.2,263377.6429,0.0,0.114285714
NC,Rowan,0.0,0.0,1.0,1.0,140978,54137,39854,51992,4737,13689,8.762796901,43.98631647,0.212257161,30.3125,0.395833333,241.5519402,0.132083342,0.543598358,0.81476402,2.604073425,0.00092524,13802695.45,333002.0313,0.010416667,0.125
NC,Rutherford,0.0,0.0,1.0,1.0,66741,27525,11455,28171,1947,7274,7.591327288,41.08785914,0.133566813,29.29824561,0.38245614,72.32517678,0.030294045,0.410143391,0.414591499,1.66145859,0.000133309,25692562.98,82332.61404,0.0,0.070175439
NC,Sampson,1.0,1.0,1.0,1.0,63284,23162,31202,27964,1943,8081,6.798205507,39.63915293,0.098079121,25.51020408,0.3,86.2310676,0.025670431,0.331459985,0.227787875,1.540541796,2.24e-05,49998908.9,100486.2857,0.0,0.020408163
NC,Scotland,0.0,0.0,1.0,1.0,34921,12951,20021,17012,1647,4521,7.26478829,40.40994139,0.126247084,30.0,0.4,224.8575467,0.03091261,0.314361455,0.277233932,4.435197339,0.257391153,30613703.19,142298.1111,0.0,0.111111111
NC,Stanly,0.0,0.0,1.0,1.0,62050,23849,12099,18436,1483,5888,8.053914596,41.89252306,0.155373669,30.0,0.4,150.084699,0.032313903,0.300037072,0.13976017,2.993142926,0.162638176,21771277.45,535894.3617,0.0,0.042553191
NC,Stokes,0.0,0.0,1.0,1.0,45688,19608,4204,14565,1063,5007,7.883457354,43.00104665,0.113712307,27.8125,0.3,73.98724577,0.024566817,0.089951621,0.316073833,1.070494834,0.369158784,36368673.81,549337.5625,0.0,0.0625
NC,Surry,1.0,0.0,1.0,1.0,71904,29001,11936,28508,1524,10259,7.595582344,41.73460293,0.12940117,25.55555556,0.307936508,75.38630072,0.03325606,0.4074458,0.143875155,1.895465217,0.018211675,21897518.38,164934.3651,0.0,0.031746032
NC,Swain,0.0,0.0,1.0,1.0,14241,5741,5535,6249,380,1628,6.804641118,38.59933999,0.062473866,20.0,0.28,19.98267038,0.029286614,0.044530553,0.232239351,1.279688123,1.88e-05,124255497.8,2946924.273,0.0,0.090909091
NC,Transylvania,0.0,0.0,1.0,1.0,34039,14648,3294,11670,811,2349,6.450498215,39.62436765,0.062745695,20.0,0.265625,186.0193593,0.036337441,0.19532921,0.687711446,1.348129845,0.00084837,30623237.41,159094.4688,0.0,0.15625
NC,Vance,0.0,0.0,1.0,1.0,44614,16895,27192,20169,1657,5108,7.852696689,40.04557696,0.136852959,30.0,0.3,226.7328918,0.053346971,0.361662072,0.582913577,7.043051228,3.72e-06,18677185.17,1205447.857,0.0,0.057142857
NC,Wake,1.0,1.0,1.0,1.0,1091662,410552,444397,226025,25352,47952,8.512998263,42.2026859,0.227016965,30.0,0.392629816,572.1125393,0.128745402,0.227623857,0.933976858,3.871112243,0.139021431,3620721.092,97290.25796,0.005025126,0.063651591
NC,Warren,0.0,0.0,1.0,1.0,19746,8122,12254,8337,750,2349,7.519505954,38.80631054,0.101102975,30.0,0.3,16.65928438,0.023074218,0.045636245,0.040137374,0.367644134,0.079757919,74141164.07,2574370.933,0.0,0.0
NC,Watauga,0.0,1.0,0.0,1.0,55669,21453,4657,20749,2580,3064,6.470260199,40.81045182,0.066443472,20.0,0.2,315.3335031,0.025365721,0.027422405,0.231697593,4.541153812,0.001674722,25287842.31,71112.9375,0.0,0.03125
NC,Wayne,1.0,1.0,0.0,1.0,123785,48198,58285,47623,3031,11928,7.150582311,40.14378077,0.120769803,24.21686747,0.307228916,144.4402584,0.013216468,0.187155232,0.159102391,4.788608763,0.000334656,17284953.48,118582.241,0.0,0.012048193
NC,Wilkes,0.0,1.0,1.0,1.0,68341,28902,8805,26369,1655,9099,7.488646635,40.9852766,0.102129973,27.09090909,0.305454545,87.33187311,0.036262943,0.698877015,0.314981963,2.344254209,0.000371646,35491278.85,124618.9273,0.0,0.072727273
NC,Yancey,0.0,1.0,0.0,1.0,17870,7466,1355,7271,583,1781,6.246847537,41.40749131,0.054736826,20.0,0.2,61.28817543,0.029528908,0.042204034,0.39742451,0.679626624,0.002257338,80961002.4,152455.8,0.0,0.2
ND,Burleigh,0.0,0.0,1.0,1.0,95509,39805,11994,16055,1292,3584,6.860032668,40.43789386,0.240395263,20.0,0.2,357.2078225,0.002869306,0.496116126,0.794184271,2.63934858,0.025525714,67121573.94,1471290.746,0.0,0.047619048
ND,Cass,1.0,0.0,1.0,1.0,179937,77027,27758,42335,3357,5588,7.334596324,37.61329487,0.351157938,24.92424242,0.296969697,434.2285753,0.009665178,1.357399063,1.382819337,3.186561579,3.231287692,34629995.89,56433.31818,0.0,0.060606061
ND,Divide,0.0,0.0,1.0,1.0,2289,1060,213,542,46,125,5.330382384,40.25717516,0.028647157,20.0,0.2,2.761999857,0.001993023,0.45309333,0.012373557,0.035186085,0.0,1633155402.0,43338456.5,0.0,0.0
